ID;Name;Birthday;Films
3007;Chuck Pacheco;1970-01-01;[[10024, Producer]]
3008;Stephen Furst;1970-01-01;[[10024, Executive Producer]]
3009;Scott Goldman;1970-01-01;[[10024, Producer]]
3010;Mendel Tropper;1970-01-01;[[10024, Executive Producer]]
3011;Steven Posen;1970-01-01;[[10024, Producer]]
3012;Mark Martin;1959-01-09;[[5125, Producer]]
3013;Edward Milstein;1970-01-01;[[9900, Executive Producer], [5125, Executive Producer]]
3014;Michael Sugar;1970-01-01;[[5125, Producer], [314365, Producer], [162903, Producer]]
3015;Bill Todman Jr.;1970-01-01;[[9900, Executive Producer], [5125, Executive Producer]]
3016;Steven-Charles Jaffe;1970-01-01;[[174, Producer]]
3017;Bette Midler;1945-12-01;[[9583, Executive Producer]]
3018;Bonnie Bruckheimer;1970-01-01;[[9583, Producer]]
3019;E.K. Gaylord II;1970-01-01;[[10229, Executive Producer], [10133, Executive Producer], [9583, Executive Producer], [10735, Executive Producer], [10994, Executive Producer]]
3020;Steve Wizan;1970-01-01;[[9437, Producer]]
3021;Queen Latifah;1970-03-18;[[10678, Executive Producer], [295886, Executive Producer], [63574, Executive Producer], [38093, Producer]]
3022;Joseph Farrell;1970-01-01;[[63574, Producer]]
3023;Shakim Compere;1970-01-01;[[295886, Executive Producer], [63574, Executive Producer], [38093, Producer], [18475, Producer]]
3024;Catherine Paura;1970-01-01;[[63574, Producer]]
3025;Brad Epstein;1970-01-01;[[245, Producer]]
3026;Michael Pressman;1970-01-01;[[9825, Producer]]
3027;David E. Kelley;1956-04-04;[[9825, Producer]]
3028;Anthony Rhulen;1970-01-01;[[186, Producer], [11065, Producer], [1954, Producer]]
3029;Robert Kravis;1970-01-01;[[186, Producer]]
3030;Dieter Geissler;1970-01-01;[[34584, Producer]]
3031;John W. Hyde;1970-01-01;[[387, Executive Producer], [34584, Executive Producer], [11959, Producer]]
3032;Bernd Schaefers;1970-01-01;[[34584, Producer]]
3033;Brian Witten;1970-01-01;[[93856, Producer], [2666, Executive Producer], [9532, Executive Producer]]
3034;Gabrielle Tana;1970-01-01;[[101173, Producer], [205220, Producer], [12783, Producer]]
3035;Carolyn Marks Blackwood;1970-01-01;[[205220, Executive Producer], [12783, Executive Producer]]
3036;Gary Kurtz;1970-01-01;[[838, Producer], [13155, Executive Producer], [11, Producer], [1891, Producer]]
3037;Paul Maslansky;1970-01-01;[[25763, Producer], [9336, Producer], [11546, Producer], [13155, Producer]]
3038;Lisa Bruce;1970-01-01;[[28355, Producer], [266856, Producer]]
3039;Scott Thaler;1970-01-01;[[28355, Producer]]
3040;Alix Madigan;1970-01-01;[[28355, Producer]]
3041;Gaye Hirsch;1970-01-01;[[13537, Producer], [8080, Producer]]
3042;Malcolm Kohll;1970-01-01;[[1613, Producer]]
3043;David Pupkewitz;1970-01-01;[[1613, Producer]]
3044;Rebecca Spikings;1970-01-01;[[16617, Producer]]
3045;Robyn Slovo;1970-01-01;[[1123, Producer], [18602, Producer], [41488, Producer], [49517, Producer]]
3046;Pierre-Olivier Bardet;1970-01-01;[[37028, Producer]]
3047;Stephen Wright;1970-01-01;[[37028, Executive Producer]]
3048;Simon Moseley;1970-01-01;[[37028, Producer]]
3049;Marc Norman;1970-01-01;[[1934, Producer]]
3050;Andy Tennant;1970-01-01;[[9454, Producer]]
3051;Peter Filardi;1970-01-01;[[1551, Executive Producer]]
3052;Joseph E. Levine;1970-01-01;[[5902, Producer]]
3053;Michael Stanley-Evans;1970-01-01;[[5902, Producer], [783, Executive Producer]]
3054;Richard P. Levine;1970-01-01;[[5902, Producer]]
3055;Mason Novick;1970-01-01;[[19913, Producer], [19994, Producer], [7326, Producer], [11460, Executive Producer], [57157, Producer]]
3056;Jeffrey Reddick;1970-01-01;[[9358, Executive Producer]]
3057;Peter Schink;1970-01-01;[[22894, Producer]]
3058;David Lancaster;1970-01-01;[[22894, Producer], [242582, Producer], [192141, Producer], [45650, Producer], [244786, Producer]]
3059;Michel Litvak;1970-01-01;[[10741, Producer], [64690, Producer], [22894, Producer], [242582, Producer], [192141, Producer], [45650, Producer], [301365, Executive Producer], [244786, Producer]]
3060;Gary Michael Walters;1970-01-01;[[10741, Executive Producer], [22894, Executive Producer], [242582, Executive Producer], [192141, Executive Producer], [301365, Executive Producer], [244786, Executive Producer]]
3061;Scott Stewart;1970-01-01;[[22894, Executive Producer]]
3062;Steve Beswick;1970-01-01;[[22894, Producer]]
3063;Jonathan Rothbart;1970-01-01;[[22894, Executive Producer]]
3064;Garrick Dion;1970-01-01;[[22894, Producer]]
3065;Jonathan Oakes;1970-01-01;[[22894, Producer]]
3066;Garth Pappas;1970-01-01;[[22894, Producer]]
3067;Matt Battaglia;1970-01-01;[[7445, Producer]]
3068;Mark Fischer;1970-01-01;[[7445, Producer]]
3069;Kate Guinzburg;1970-01-01;[[2057, Producer]]
3070;Carol Lees;1970-01-01;[[2057, Producer]]
3071;Ildikƈ Kem?ny;1970-01-01;[[70436, Executive Producer]]
3072;Jesus Martinez Asencio;1970-01-01;[[77948, Executive Producer], [70436, Executive Producer]]
3073;Glen Basner;1970-01-01;[[152747, Executive Producer], [103731, Executive Producer], [70436, Executive Producer]]
3074;Jeremy Thomas;1970-01-01;[[48231, Producer], [31640, Producer], [327, Producer], [9555, Executive Producer], [11826, Producer], [746, Producer]]
3075;Chris Auty;1970-01-01;[[31640, Executive Producer], [9709, Producer], [16608, Executive Producer]]
3076;Helen Robin;1970-01-01;[[512, Producer], [10569, Producer], [2779, Producer]]
3077;Donald Ranvaud;1970-01-01;[[666, Executive Producer], [598, Producer], [1985, Executive Producer]]
3078;Thierry Potok;1970-01-01;[[1985, Producer]]
3079;Simon Channing Williams;1970-01-01;[[12454, Producer], [8338, Executive Producer], [1985, Producer], [46435, Producer], [11109, Producer]]
3080;Gail Egan;1970-01-01;[[157849, Producer], [44009, Executive Producer], [8338, Executive Producer], [245700, Executive Producer], [205588, Producer], [1985, Executive Producer], [11109, Executive Producer]]
3081;Jim Shamoon;1970-01-01;[[1985, Executive Producer]]
3082;Mario Zvan;1970-01-01;[[1985, Executive Producer]]
3083;Enzo Sisti;1970-01-01;[[27579, Executive Producer], [615, Executive Producer]]
3084;Robin Williams;1951-07-21;[[788, Producer]]
3085;Marsha Garces Williams;1970-01-01;[[788, Producer]]
3086;Matthew Rushton;1970-01-01;[[788, Executive Producer]]
3087;Jenette Kahn;1970-01-01;[[13223, Executive Producer]]
3088;Adam Richman;1974-05-16;[[13223, Executive Producer]]
3089;Jennifer Blum;1970-01-01;[[19840, Executive Producer], [50014, Executive Producer]]
3090;Brunson Green;1970-01-01;[[50014, Producer]]
3091;Nate Berkus;1971-09-17;[[50014, Executive Producer]]
3092;L. Dean Jones Jr.;1970-01-01;[[50014, Executive Producer]]
3093;Richard Sharkey;1970-01-01;[[162903, Executive Producer]]
3094;Gleb Fetisov;1970-01-01;[[208763, Producer]]
3095;Oleg Teterin;1970-01-01;[[208763, Producer]]
3096;Sean S. Cunningham;1941-12-31;[[6466, Producer], [10285, Producer], [11470, Executive Producer], [18405, Producer]]
3097;Renee Witt;1970-01-01;[[6466, Executive Producer]]
3098;Melissa Parmenter;1970-01-01;[[254024, Producer]]
3099;Sherryl Clark;1970-01-01;[[7191, Executive Producer]]
3100;David Baronoff;1970-01-01;[[7191, Producer]]
3101;Raymond Chow;1970-01-01;[[1497, Executive Producer]]
3102;David Chan;1977-08-05;[[1497, Producer], [1499, Producer]]
3103;Kim Dawson;1970-01-01;[[1497, Producer], [1499, Producer], [75861, Producer]]
3104;Helen Fielding;1970-01-01;[[634, Executive Producer]]
3105;Mark Cooper;1970-01-01;[[392, Producer]]
3106;Kit Golden;1970-01-01;[[392, Producer]]
3107;Meryl Poster;1970-01-01;[[392, Executive Producer], [23570, Executive Producer]]
3108;Bob Misiorowski;1970-01-01;[[11969, Producer]]
3109;Harvey Bernhard;1970-01-01;[[526, Executive Producer], [1547, Producer], [794, Producer]]
3110;Charles Orme;1970-01-01;[[682, Producer], [794, Producer]]
3111;Lauren Levine;1970-01-01;[[1265, Producer]]
3112;David Paterson;1970-01-01;[[1265, Producer]]
3113;Nellie Bellflower;1970-01-01;[[866, Producer]]
3114;Tyler Perry;1969-09-13;[[175555, Producer], [15670, Producer], [16781, Executive Producer], [103370, Producer], [72359, Producer]]
3115;Joe Carnahan;1969-05-09;[[22824, Producer], [75174, Producer]]
3116;Mickey Liddell;1970-01-01;[[9430, Producer], [335778, Producer], [22597, Producer], [75174, Producer]]
3117;Leah Carnahan;1970-01-01;[[75174, Producer]]
3118;Lynn Givens;1970-01-01;[[75174, Producer]]
3119;Jennifer Monroe;1970-01-01;[[75174, Executive Producer]]
3120;Madonna;1958-08-16;[[10923, Executive Producer]]
3121;Jason Alexander;1959-09-23;[[10923, Executive Producer]]
3122;David Glasser;1970-01-01;[[10923, Producer], [295964, Executive Producer]]
3123;Michael Jackman;1970-01-01;[[10923, Executive Producer]]
3124;Andreas Klein;1970-01-01;[[10923, Producer]]
3125;Jennifer Birchfield-Eick;1970-01-01;[[10923, Executive Producer]]
3126;Kerry David;1970-01-01;[[10923, Executive Producer]]
3127;Danny Gold;1970-01-01;[[10923, Executive Producer]]
3128;John Daly;1966-04-28;[[792, Executive Producer], [6106, Executive Producer], [746, Producer], [10925, Executive Producer], [218, Executive Producer]]
3129;Franco Giovale;1970-01-01;[[746, Producer]]
3130;Joyce Herlihy;1970-01-01;[[746, Producer]]
3131;Chris Tucker;1971-08-31;[[9416, Executive Producer]]
3132;Walter Coblenz;1970-01-01;[[9416, Producer]]
3133;Tracy Kramer;1970-01-01;[[9416, Producer]]
3134;Eric Schlosser;1970-01-01;[[7345, Executive Producer]]
3135;John Ridley;1965-10-01;[[76203, Executive Producer], [12277, Executive Producer]]
3136;Michael Jenkinson;1970-01-01;[[12277, Producer]]
3137;Damon Lee;1970-01-01;[[12277, Producer]]
3138;Leslie Morgenstein;1970-01-01;[[13523, Producer], [9779, Executive Producer]]
3139;Anna Faris;1976-11-29;[[12620, Executive Producer]]
3140;Karen McCullah Lutz;1970-01-01;[[12620, Executive Producer]]
3141;Kirsten Smith;1970-01-01;[[12620, Executive Producer]]
3142;Jeff Bridges;1949-12-04;[[227156, Producer]]
3143;Neil Koenigsberg;1970-01-01;[[28029, Producer], [227156, Producer]]
3144;Scooter Braun;1981-06-18;[[227156, Executive Producer]]
3145;Nikki Silver;1970-01-01;[[227156, Producer]]
3146;Casey La Scala;1970-01-01;[[10229, Executive Producer], [10133, Producer], [141, Executive Producer], [9260, Executive Producer], [10735, Executive Producer]]
3147;Tom Luse;1970-01-01;[[8922, Producer], [11351, Producer]]
3148;Kirk D'Amico;1970-01-01;[[16358, Producer], [11351, Executive Producer], [11184, Executive Producer], [50839, Executive Producer], [9962, Executive Producer]]
3149;Bobby Rock;1970-01-01;[[11351, Executive Producer], [11184, Executive Producer]]
3150;Barry Katz;1970-01-01;[[9794, Producer], [10030, Producer], [13596, Producer]]
3151;Tracey Edmonds;1967-02-18;[[10030, Producer], [51955, Executive Producer], [57119, Producer], [14536, Producer]]
3152;Russell Hollander;1970-01-01;[[4597, Executive Producer], [10030, Executive Producer]]
3153;Brian Volk-Weiss;1970-01-01;[[10030, Producer], [13596, Producer]]
3154;Ian MacNeil;1970-01-01;[[590, Producer]]
3155;Ewan Leslie;1970-01-01;[[9655, Producer]]
3156;Peter Bennett-Jones;1970-01-01;[[1268, Producer]]
3157;Jacobus Rose;1970-01-01;[[11237, Executive Producer]]
3158;Guillaume Canet;1973-04-10;[[190955, Producer]]
3159;Alain Attal;1970-01-01;[[190955, Producer], [48034, Producer], [71157, Producer]]
3160;Hugo S?lignac;1970-01-01;[[190955, Producer], [48034, Executive Producer]]
3161;Don Mancini;1963-01-25;[[11932, Executive Producer]]
3162;Grace Gilroy;1970-01-01;[[11932, Producer]]
3163;Elmo Williams;1970-01-01;[[41317, Producer], [11165, Producer]]
3164;Darryl F. Zanuck;1970-01-01;[[3062, Producer], [33667, Producer], [43266, Producer], [60400, Producer], [24973, Producer], [9289, Producer], [11165, Executive Producer]]
3165;Barnaby Thompson;1970-01-01;[[16899, Producer], [10034, Producer], [1544, Producer], [6116, Producer], [10748, Executive Producer], [9026, Producer]]
3166;Bob Spiers;1970-01-01;[[6116, Producer]]
3167;Uri Fruchtmann;1970-01-01;[[10034, Producer], [6116, Producer], [9026, Executive Producer]]
3168;Mark L. Rosen;1970-01-01;[[6116, Producer]]
3169;Damien Douglas;1970-01-01;[[21724, Producer]]
3170;Niki Marvin;1970-01-01;[[278, Producer]]
3171;Paul Hogan;1939-10-08;[[9396, Executive Producer], [9290, Producer]]
3172;Conrad Hool;1970-01-01;[[9290, Producer]]
3173;Perry Katz;1970-01-01;[[9290, Producer]]
3174;Kathy Morgan;1970-01-01;[[9290, Executive Producer]]
3175;Jim Reeve;1970-01-01;[[9290, Executive Producer]]
3176;Steve Robbins;1970-01-01;[[9290, Executive Producer]]
3177;William Monahan;1970-01-01;[[284536, Executive Producer]]
3178;James Toback;1944-11-23;[[284536, Executive Producer]]
3179;Steve Traxler;1970-01-01;[[152737, Producer]]
3180;Valerie Van Galder;1970-01-01;[[319888, Producer]]
3181;Rupert Maconick;1970-01-01;[[319888, Producer]]
3182;Tom Williams;1970-01-01;[[46261, Executive Producer]]
3183;Nick Nunziata;1970-01-01;[[46261, Producer]]
3184;Peter Block;1970-01-01;[[1948, Executive Producer], [15092, Executive Producer], [19901, Executive Producer], [82505, Producer], [11022, Executive Producer], [176, Executive Producer], [215, Executive Producer], [663, Executive Producer], [41439, Executive Producer], [9030, Executive Producer], [10431, Executive Producer]]
3185;Mike Elliott;1970-01-01;[[13596, Executive Producer], [1696, Producer], [9030, Executive Producer], [10431, Executive Producer]]
3186;Christopher Petzel;1970-01-01;[[10431, Producer]]
3187;Jim Thompson;1970-01-01;[[10431, Producer]]
3188;Alec Berg;1970-01-01;[[9352, Producer]]
3189;David Mandel;1970-01-01;[[9352, Producer]]
3190;Mark Rosenberg;1970-01-01;[[17170, Producer], [9942, Executive Producer]]
3191;Mark Frost;1970-01-01;[[15487, Producer]]
3192;Linne Radmin;1970-01-01;[[1831, Producer]]
3193;Iya Labunka;1970-01-01;[[43931, Producer]]
3194;Marc Sternberg;1970-01-01;[[10591, Producer]]
3195;Chris Brancato;1970-01-01;[[12770, Executive Producer]]
3196;Susan Cavan;1970-01-01;[[12770, Producer]]
3197;Howard Lapides;1970-01-01;[[13166, Producer], [12770, Executive Producer]]
3198;Bert Salke;1970-01-01;[[12770, Executive Producer]]
3199;Tom Hardy;1977-09-15;[[276907, Executive Producer]]
3200;Michael Bassick;1970-01-01;[[92591, Executive Producer], [276907, Executive Producer], [301365, Executive Producer]]
3201;Quentin Curtis;1970-01-01;[[276907, Producer]]
3202;Amelia Granger;1970-01-01;[[276907, Executive Producer], [266856, Executive Producer]]
3203;Timmy Thompson;1970-01-01;[[276907, Executive Producer]]
3204;Erin David;1970-01-01;[[10074, Producer]]
3205;Seth Meyers;1973-12-28;[[10074, Producer]]
3206;Menahem Golan;1929-05-31;[[25678, Producer], [11690, Producer], [31909, Producer], [15983, Producer], [11954, Producer], [11411, Producer], [27551, Producer], [16337, Producer], [110683, Producer]]
3207;Yoram Globus;1970-01-01;[[25678, Producer], [11690, Producer], [31909, Producer], [15983, Producer], [11954, Producer], [11411, Producer], [27551, Producer], [16337, Producer], [110683, Producer]]
3208;Bill Holderman;1970-01-01;[[60309, Producer]]
3209;David Fincher;1962-08-28;[[9787, Executive Producer]]
3210;John Linson;1970-01-01;[[9787, Producer], [27586, Producer]]
3211;Edward McGurn;1970-01-01;[[293646, Producer]]
3212;Jos? Luis Escolar;1970-01-01;[[293646, Executive Producer]]
3213;Andr?s Calderƈn;1970-01-01;[[283686, Producer], [293646, Executive Producer]]
3214;Carlos Eugenio Lavin;1970-01-01;[[293646, Executive Producer]]
3215;Alan Zhang;1970-01-01;[[293646, Executive Producer]]
3216;Leopoldo Enriquez;1970-01-01;[[293646, Executive Producer]]
3217;Paul Monash;1970-01-01;[[6978, Executive Producer], [642, Executive Producer], [987, Producer], [7341, Producer]]
3218;James Lew;1970-01-01;[[6978, Producer]]
3219;Jim Lau;1970-01-01;[[6978, Producer]]
3220;Nicolas Duval-Adassovsky;1970-01-01;[[133698, Producer]]
3221;Laurent Zeitoun;1970-01-01;[[133698, Producer]]
3222;Yann Zenou;1970-01-01;[[133698, Producer]]
3223;Gavin O'Connor;1970-01-01;[[59440, Producer]]
3224;Anthony Tambakis;1970-01-01;[[59440, Producer]]
3225;Jordan Schur;1970-01-01;[[59440, Executive Producer]]
3226;David Mimran;1970-01-01;[[59440, Executive Producer]]
3227;Kimberly Peirce;1970-01-01;[[8988, Producer]]
3228;Dale Pollock;1970-01-01;[[40688, Producer], [40001, Producer], [9400, Producer]]
3229;Ross Canter;1970-01-01;[[40001, Producer]]
3230;Betsy Beers;1970-01-01;[[9903, Producer]]
3231;Joshua Maurer;1970-01-01;[[9903, Producer]]
3232;Yoram Ben-Ami;1970-01-01;[[14854, Producer], [21338, Producer]]
3233;Paul Aratow;1970-01-01;[[24264, Producer]]
3234;Roger Donaldson;1970-01-01;[[9912, Producer]]
3235;Charles Hannah;1970-01-01;[[9912, Executive Producer]]
3236;Megumi Fukasawa;1970-01-01;[[9912, Executive Producer]]
3237;Satoru Iseki;1970-01-01;[[9912, Executive Producer]]
3238;Masaharu Inaba;1970-01-01;[[9912, Executive Producer]]
3239;Gary Hannam;1970-01-01;[[9912, Producer]]
3240;Tom Astor;1970-01-01;[[9067, Producer]]
3241;Niv Fichman;1970-01-01;[[125490, Producer], [8338, Producer], [43090, Producer], [49010, Producer], [14582, Producer]]
3242;Andrea Barata Ribeiro;1970-01-01;[[8338, Producer], [598, Producer]]
3243;Bel Berlinck;1970-01-01;[[8338, Producer], [598, Executive Producer], [206563, Executive Producer]]
3244;Sonoko Sakai;1970-01-01;[[8338, Producer]]
3245;Tom Yoda;1970-01-01;[[8338, Executive Producer]]
3246;Akira Ishii;1970-01-01;[[8338, Executive Producer]]
3247;Victor Loewy;1970-01-01;[[125490, Executive Producer], [8338, Executive Producer], [43090, Executive Producer]]
3248;Sheena Macdonald;1970-01-01;[[8338, Producer]]
3249;Sari Friedland;1970-01-01;[[8338, Producer]]
3250;Larry Weinstein;1970-01-01;[[8338, Producer], [43090, Producer]]
3251;Austin Wong;1970-01-01;[[8338, Producer]]
3252;Claudia Bƕschel;1970-01-01;[[8338, Producer]]
3253;Aeschylus Poulos;1970-01-01;[[8338, Producer]]
3254;Saƽd Ben Saƽd;1970-01-01;[[72113, Producer], [41248, Producer]]
3255;Atom Egoyan;1970-01-01;[[10217, Producer], [9729, Executive Producer]]
3256;Colin Leventhal;1970-01-01;[[9729, Executive Producer]]
3257;Martin Bolduc;1970-01-01;[[94352, Producer]]
3258;Richard Linklater;1960-07-30;[[132344, Producer], [80, Producer], [85350, Producer], [9571, Producer], [12404, Producer]]
3259;John Sloss;1970-01-01;[[3509, Executive Producer], [132344, Executive Producer], [80, Executive Producer], [85350, Producer], [226, Executive Producer], [10712, Executive Producer], [3902, Producer], [26748, Executive Producer], [12404, Executive Producer], [10972, Executive Producer], [39141, Executive Producer], [55306, Executive Producer]]
3260;Ann Carli;1970-01-01;[[327, Producer], [12404, Producer]]
