ID;Name;Birthday;Films
2108;Blake Edwards;1970-01-01;[[42586, Writer], [11843, Screenplay]]
2109;William Peter Blatty;1928-01-07;[[42586, Writer], [9552, Screenplay]]
2110;Stephen Jeffreys;1970-01-01;[[7548, Screenplay]]
2111;Paul Verhoeven;1938-07-18;[[9075, Screenplay]]
2112;Gerard Soeteman;1970-01-01;[[9075, Screenplay]]
2113;Christian Carion;1970-01-01;[[11661, Writer]]
2114;Dax Shepard;1975-01-02;[[109513, Screenplay]]
2115;Glenn Gers;1970-01-01;[[12085, Screenplay]]
2116;Rowan Joffe;1970-01-01;[[1562, Screenplay], [204922, Screenplay], [62728, Screenplay], [27579, Screenplay]]
2117;Angus MacLachlan;1970-01-01;[[44113, Writer]]
2118;Scott Cooper;1970-01-01;[[25196, Screenplay], [164457, Screenplay]]
2119;E. Jack Kaplan;1970-01-01;[[17795, Screenplay], [17795, Screenplay]]
2120;Richard Chapman;1970-01-01;[[17795, Screenplay], [17795, Screenplay]]
2121;Juan Jos Campanella;1970-01-01;[[25376, Writer], [153158, Screenplay]]
2122;Eduardo Sacheri;1970-01-01;[[290751, Screenplay], [25376, Writer], [153158, Screenplay]]
2123;Axel Kuschevatzky;1970-01-01;[[153158, Screenplay]]
2124;Wendell Wellman;1970-01-01;[[10724, Screenplay]]
2125;Trey Parker;1969-10-19;[[8675, Screenplay], [8675, Writer], [9473, Writer], [3989, Screenplay]]
2126;Matt Stone;1971-05-26;[[8675, Writer], [9473, Writer], [3989, Screenplay]]
2127;Pam Brady;1970-01-01;[[12621, Screenplay], [9473, Writer], [3989, Screenplay]]
2128;Dean Craig;1970-01-01;[[2196, Screenplay]]
2129;Stuart Gillard;1970-01-01;[[1499, Writer]]
2130;Chris Hauty;1970-01-01;[[8456, Screenplay], [70006, Writer]]
2131;Vendela Vida;1970-01-01;[[19255, Writer]]
2132;Joshua Michael Stern;1970-01-01;[[10187, Writer]]
2133;Brad Silberling;1970-01-01;[[31005, Writer]]
2134;Bridget O'Connor;1970-01-01;[[49517, Screenplay]]
2135;Dick Christie;1970-01-01;[[44857, Writer]]
2136;Kyle Killen;1970-01-01;[[50780, Screenplay]]
2137;Peter Masterson;1970-01-01;[[16363, Writer]]
2138;Larry L. King;1970-01-01;[[16363, Writer]]
2139;David Cronenberg;1943-03-15;[[837, Writer], [1946, Screenplay]]
2140;Hal Barwood;1970-01-01;[[840, Writer], [848, Screenplay]]
2141;Jerry Belson;1970-01-01;[[840, Writer], [3028, Screenplay]]
2142;John Hill;1932-12-20;[[840, Writer], [73247, Writer], [9588, Screenplay]]
2143;Eddie Murphy;1961-04-03;[[96, Screenplay]]
2144;Robert D. Wachs;1970-01-01;[[96, Screenplay]]
2145;Shane West;1978-06-10;[[10229, Writer], [10678, Writer]]
2146;Johnny Knoxville;1971-03-11;[[208134, Screenplay], [208134, Screenplay], [16290, Writer], [9012, Screenplay]]
2147;Preston Lacy;1969-08-14;[[16290, Writer]]
2148;Carl Gottlieb;1970-01-01;[[578, Screenplay], [579, Screenplay]]
2149;Howard Sackler;1970-01-01;[[579, Screenplay]]
2150;Jeffrey Bushell;1970-01-01;[[14405, Screenplay]]
2151;Steven Gary Banks;1970-01-01;[[11637, Screenplay]]
2152;Claudia Grazioso;1970-01-01;[[11637, Screenplay]]
2153;Ed Boon;1964-02-22;[[9312, Screenplay]]
2154;John Tobias;1969-08-24;[[9312, Screenplay]]
2155;Kevin Droney;1970-01-01;[[9312, Screenplay]]
2156;Andrew McElfresh;1970-01-01;[[12153, Screenplay]]
2157;Xavier Cook;1970-01-01;[[12153, Screenplay]]
2158;Nat Faxon;1975-01-01;[[65057, Screenplay], [147773, Writer]]
2159;Jim Rash;1970-07-15;[[65057, Screenplay], [147773, Writer]]
2160;Louis Sachar;1954-03-20;[[8326, Screenplay], [8326, Screenplay]]
2161;Jeff Van Wie;1970-01-01;[[35690, Screenplay]]
2162;Shawn Schepps;1970-01-01;[[13497, Screenplay]]
2163;Tina Gordon Chism;1970-01-01;[[13960, Writer], [13497, Screenplay], [72359, Screenplay]]
2164;Tim Burton;1958-08-25;[[162, Screenplay]]
2165;Scott Neustadter;1970-01-01;[[19913, Screenplay], [296096, Screenplay], [286565, Screenplay], [222935, Screenplay], [157386, Screenplay]]
2166;Michael H. Weber;1970-01-01;[[19913, Screenplay], [296096, Screenplay], [286565, Screenplay], [222935, Screenplay], [157386, Screenplay]]
2167;Jojo Moyes;1970-01-01;[[296096, Screenplay]]
2168;Ernest Tidyman;1970-01-01;[[11901, Screenplay], [1051, Screenplay]]
2169;Temple Mathews;1970-01-01;[[16690, Writer]]
2170;Paul Webb;1970-01-01;[[273895, Writer]]
2171;Karl Geurs;1970-01-01;[[14873, Screenplay]]
2172;Alex Mace;1970-01-01;[[21208, Screenplay]]
2173;Howard Korder;1970-01-01;[[13279, Screenplay]]
2174;Stephen Susco;1970-01-01;[[76617, Screenplay], [1970, Writer], [1975, Screenplay]]
2175;Terry McMillan;1951-10-18;[[33644, Writer]]
2176;Bob Barbash;1970-01-01;[[9570, Screenplay]]
2177;Jeb Rosebrook;1970-01-01;[[9570, Screenplay]]
2178;Gerry Day;1970-01-01;[[9570, Screenplay]]
2179;Gregory Nava;1970-01-01;[[1360, Screenplay], [16052, Screenplay]]
2180;Guillermo Arriaga;1970-01-01;[[470, Screenplay], [1164, Screenplay], [8053, Screenplay]]
2181;Jonathan Tropper;1970-01-01;[[239678, Screenplay]]
2182;Adam Marcus;1970-01-01;[[76617, Screenplay], [76617, Screenplay]]
2183;Debra Sullivan;1970-01-01;[[76617, Screenplay], [76617, Screenplay]]
2184;Kirsten Elms;1970-01-01;[[226458, Writer], [76617, Screenplay]]
2185;David Madsen;1970-01-01;[[1710, Screenplay]]
2186;Alan Jay Lerner;1970-01-01;[[11113, Screenplay], [20391, Screenplay]]
2187;Paul Aiello;1970-01-01;[[335778, Screenplay], [335778, Screenplay]]
2188;Mark Hanlon;1970-01-01;[[9645, Screenplay]]
2189;Jon Hurwitz;1970-01-01;[[55465, Writer], [13335, Screenplay], [11282, Screenplay]]
2190;Hayden Schlossberg;1970-01-01;[[55465, Writer], [13335, Screenplay], [11282, Screenplay]]
2191;Stephen Peters;1970-01-01;[[617, Writer]]
2192;Donald E. Westlake;1970-01-01;[[19904, Screenplay]]
2193;J.S. Cardone;1970-01-01;[[8617, Screenplay], [12484, Screenplay], [19904, Screenplay]]
2194;Brian Garfield;1970-01-01;[[19904, Screenplay]]
2195;Carolyn Lefcourt;1970-01-01;[[19904, Screenplay]]
2196;Assaf Bernstein;1970-01-01;[[48289, Writer]]
2197;Ido Rosenblum;1970-01-01;[[48289, Writer]]
2198;John Cusack;1966-06-28;[[9434, Screenplay], [243, Screenplay]]
2199;D.V. DeVincentis;1970-01-01;[[9434, Screenplay], [243, Screenplay]]
2200;Steve Pink;1970-01-01;[[9434, Screenplay], [243, Screenplay]]
2201;Andrew Klavan;1970-01-01;[[6933, Screenplay]]
2202;Michel Gondry;1970-01-01;[[4953, Screenplay], [38, Screenplay]]
2203;Pierre Bismuth;1970-01-01;[[38, Screenplay]]
2204;Moe Jelline;1970-01-01;[[38303, Writer]]
2205;Jamie Moss;1970-01-01;[[1266, Screenplay]]
2206;James Ellroy;1948-03-04;[[4911, Screenplay], [1266, Screenplay]]
2207;Andrew Fleming;1970-01-01;[[16406, Screenplay], [12621, Screenplay], [14043, Screenplay], [9100, Screenplay]]
2208;Tiffany Paulsen;1970-01-01;[[14043, Screenplay], [14043, Screenplay]]
2209;Michael Spierig;1970-01-01;[[19901, Screenplay]]
2210;Peter Spierig;1970-01-01;[[19901, Screenplay]]
2211;Thomas Bezucha;1970-01-01;[[59860, Screenplay], [9043, Screenplay]]
2212;Maria Maggenti;1970-01-01;[[59860, Screenplay]]
2213;April Blair;1970-01-01;[[59860, Screenplay]]
2214;Ben Gluck;1970-01-01;[[12819, Screenplay]]
2215;Chris Denk;1970-01-01;[[12819, Screenplay]]
2216;Jessica Bendinger;1970-01-01;[[14191, Screenplay], [1588, Screenplay], [10115, Writer]]
2217;lvaro Rodrguez;1970-01-01;[[23631, Screenplay], [25132, Writer]]
2218;Jessica Sharzer;1970-01-01;[[328387, Writer]]
2219;Ed Harris;1961-08-24;[[12690, Screenplay]]
2220;Robert Knott;1970-01-01;[[12690, Screenplay]]
2221;Joseph Stefano;1970-01-01;[[539, Screenplay]]
2222;Howard Deutch;1950-09-14;[[13596, Screenplay]]
2223;Jordan Cahan;1970-01-01;[[13596, Writer]]
2224;Shana Feste;1970-01-01;[[45272, Writer], [226857, Writer], [32395, Writer]]
2225;Joshua Safran;1970-01-01;[[226857, Writer]]
2226;Edward Khmara;1970-01-01;[[526, Screenplay]]
2227;Mike Binder;1958-06-02;[[253331, Writer], [2355, Screenplay], [11354, Screenplay], [11354, Writer]]
2228;Michael J. Bassett;1970-01-01;[[61012, Writer]]
2229;Robert Kurtzman;1970-01-01;[[755, Screenplay]]
2230;Brian Hohlfeld;1970-01-01;[[13682, Screenplay]]
2231;W.D. Richter;1970-01-01;[[9089, Screenplay]]
2232;Chris Radant;1970-01-01;[[9089, Screenplay]]
2233;Stephen Chow;1962-06-22;[[13688, Writer], [9470, Screenplay], [11770, Screenplay]]
2234;Lola Huo Xin;1970-01-01;[[9470, Screenplay]]
2235;Chan Man-Keung;1970-01-01;[[9470, Screenplay]]
2236;Tsang Kan-Cheung;1970-01-01;[[9470, Screenplay], [11770, Screenplay]]
2237;Forry Smith;1970-01-01;[[15644, Writer]]
2238;Greg Glienna;1970-01-01;[[9582, Screenplay]]
2239;Pete Schwaba;1970-01-01;[[9582, Screenplay]]
2240;Matt Tarses;1970-01-01;[[9582, Screenplay]]
2241;Bill Wrubel;1970-01-01;[[9582, Screenplay]]
2242;Amy Heckerling;1954-05-07;[[9603, Screenplay], [10642, Screenplay], [73935, Screenplay]]
2243;Michael Moore;1954-04-23;[[1430, Writer], [22074, Writer], [1777, Writer], [13516, Writer]]
2244;George Stevens;1970-01-01;[[2428, Screenplay]]
2245;James Lee Barrett;1970-01-01;[[2428, Screenplay]]
2246;James V. Simpson;1970-01-01;[[4597, Writer]]
2247;Robert Farrar;1970-01-01;[[9414, Screenplay]]
2248;Gabrielle Allan;1970-01-01;[[63492, Screenplay]]
2249;Jennifer Crittenden;1970-01-01;[[63492, Screenplay]]
2250;Stephen St. Leger;1970-01-01;[[81796, Writer]]
2251;Steve Adams;1970-01-01;[[10710, Screenplay]]
2252;Douglas McGrath;1970-01-01;[[11382, Screenplay], [9672, Screenplay]]
2253;Robert Schenkkan;1970-01-01;[[8198, Screenplay]]
2254;Daniel Kunka;1970-01-01;[[17134, Writer]]
2255;John Ajvide Lindqvist;1970-01-01;[[41402, Screenplay]]
2256;Mark Saltzman;1970-01-01;[[18885, Screenplay]]
2257;Martin Sherman;1970-01-01;[[10773, Screenplay]]
2258;Matt Cook;1970-01-01;[[146198, Writer]]
2259;Rodney Patrick Vaccaro;1970-01-01;[[10563, Screenplay], [10563, Screenplay]]
2260;Michael Kalesniko;1970-01-01;[[295964, Screenplay]]
2261;Albert Husson;1970-01-01;[[3482, Screenplay], [5971, Screenplay]]
2262;Sam Spewack;1970-01-01;[[5971, Screenplay]]
2263;Bella Spewack;1970-01-01;[[5971, Screenplay]]
2264;Ian Jeffers;1970-01-01;[[11835, Screenplay]]
2265;Tonino Guerra;1970-01-01;[[26171, Screenplay]]
2266;Kirk Jones;1973-11-03;[[26171, Screenplay], [10162, Screenplay]]
2267;Massimo De Rita;1970-01-01;[[26171, Screenplay]]
2268;Steven Paul;1970-01-01;[[31117, Screenplay]]
2269;Gregory Poppen;1970-01-01;[[31117, Screenplay]]
2270;Margaret Oberman;1970-01-01;[[9074, Screenplay], [22102, Writer]]
2271;Jim Piddock;1970-01-01;[[9074, Screenplay]]
2272;Peter Stone;1970-01-01;[[14902, Screenplay], [42618, Screenplay]]
2273;Chris Parker;1970-01-01;[[109417, Screenplay], [236751, Screenplay], [12158, Screenplay]]
2274;Brin Hill;1970-01-01;[[109417, Screenplay]]
2275;Kyle Ward;1970-01-01;[[106747, Screenplay]]
2276;Glen Morgan;1970-01-01;[[10929, Screenplay]]
2277;Mike Leigh;1970-01-01;[[12454, Writer], [44009, Writer], [245700, Writer], [46435, Writer], [11109, Writer]]
2278;Alejandro Monteverde;1970-01-01;[[256962, Screenplay]]
2279;Pepe Portillo;1970-01-01;[[256962, Screenplay]]
2280;Brandon Hooper;1970-01-01;[[82684, Screenplay]]
2281;Jim Meenaghan;1970-01-01;[[82684, Screenplay]]
2282;Michael Roesch;1970-01-01;[[12142, Screenplay]]
2283;Peter Scheerer;1970-01-01;[[12142, Screenplay]]
2284;Elan Mastai;1970-01-01;[[12142, Screenplay]]
2285;Josh A. Cagan;1970-01-01;[[23367, Screenplay], [272693, Screenplay]]
2286;Milo Addica;1970-01-01;[[10740, Screenplay], [1365, Screenplay]]
2287;Jonathan Glazer;1970-01-01;[[10740, Screenplay], [97370, Screenplay]]
2288;J.C. Chandor;1970-01-01;[[241239, Screenplay], [152747, Screenplay], [50839, Screenplay]]
2289;Paul Gross;1970-01-01;[[14582, Writer]]
2290;Philip Railsback;1970-01-01;[[14914, Writer]]
2291;John Seabrook;1970-01-01;[[14914, Writer]]
2292;Todd Haynes;1970-01-01;[[10712, Screenplay], [3902, Screenplay], [1808, Screenplay], [1808, Screenplay]]
2293;Oren Moverman;1970-01-01;[[3902, Screenplay], [25636, Screenplay], [8060, Screenplay], [28089, Writer]]
2294;Trevor Macy;1970-01-01;[[77948, Screenplay]]
2295;Scott Wiper;1970-01-01;[[77948, Writer]]
2296;John Petro;1970-01-01;[[77948, Writer]]
2297;Patrick Modiano;1970-01-01;[[14652, Writer]]
2298;Bronte Woodard;1970-01-01;[[40932, Writer], [621, Screenplay]]
2299;Allan Carr;1970-01-01;[[40932, Writer]]
2300;Nick Cave;1957-09-22;[[16608, Screenplay]]
2301;Angelo Pizzo;1970-01-01;[[334531, Writer]]
2302;Scott Stabile;1970-01-01;[[112937, Writer]]
2303;Angelina Jolie;1975-06-04;[[314385, Screenplay], [79777, Writer]]
2304;Sadayuki Murai;1970-01-01;[[8953, Screenplay]]
2305;Marc Smerling;1970-01-01;[[46503, Screenplay]]
2306;Marcus Hinchey;1970-01-01;[[46503, Screenplay]]
2307;Tim Rose Price;1970-01-01;[[10448, Screenplay]]
2308;Jon Robin Baitz;1970-01-01;[[11458, Screenplay], [273899, Screenplay]]
2309;Julie Taymor;1952-12-15;[[44638, Screenplay]]
2310;Julia Taylor-Stanley;1970-01-01;[[44638, Writer]]
2311;William Morrissey;1970-01-01;[[13250, Writer]]
2312;Wayne Thornley;1970-01-01;[[133931, Screenplay]]
2313;Andrew Cook;1970-01-01;[[133931, Screenplay]]
2314;Raffaella Delle Donne;1970-01-01;[[172391, Writer], [133931, Screenplay]]
2315;Gnana Rajasekaran;1970-01-01;[[280871, Screenplay], [280871, Screenplay]]
2316;Tom Walsh;1970-01-01;[[239897, Writer]]
2317;Adriana Walsh;1970-01-01;[[239897, Writer]]
2318;Jonathan Jakubowicz;1970-01-01;[[184341, Writer]]
2319;Philip Shelby;1970-01-01;[[334074, Screenplay]]
2320;Scott Walker;1970-01-01;[[199373, Writer]]
2321;Ron Nyswaner;1970-01-01;[[306745, Screenplay], [14202, Screenplay]]
2322;Uli Edel;1970-01-01;[[6968, Screenplay]]
2323;Michael Blake;1958-12-08;[[581, Screenplay]]
2324;Leigh Dunlap;1970-01-01;[[11247, Screenplay], [11247, Writer]]
2325;Benjamin Carr;1970-01-01;[[69270, Screenplay], [9378, Screenplay]]
2326;Robb White;1970-01-01;[[11377, Screenplay], [9378, Screenplay]]
2327;Diane Johnson;1970-01-01;[[694, Screenplay]]
2328;Dick Beebe;1970-01-01;[[11377, Screenplay]]
2329;Rob Hawk;1970-01-01;[[385383, Screenplay]]
2330;Jeffrey Eugenides;1970-01-01;[[41210, Screenplay]]
2331;Latif Yahia;1970-01-01;[[62630, Screenplay]]
2332;Scott Kosar;1970-01-01;[[29427, Screenplay], [4553, Writer]]
2333;Alan Yuen;1970-01-01;[[244114, Writer]]
2334;Robert Bolt;1970-01-01;[[874, Screenplay], [907, Screenplay], [947, Screenplay], [2669, Screenplay]]
2335;Ben Barzman;1970-01-01;[[17277, Writer]]
2336;Basilio Franchina;1970-01-01;[[17277, Writer]]
2337;Topher Grace;1978-07-12;[[50725, Screenplay]]
2338;Jackie Filgo;1970-01-01;[[33217, Screenplay], [50725, Screenplay]]
2339;Jeff Filgo;1970-01-01;[[33217, Screenplay], [50725, Screenplay]]
2340;Gordon Kaywin;1970-01-01;[[50725, Screenplay]]
2341;Daniel Barnz;1970-01-01;[[38117, Writer], [38117, Screenplay], [82631, Screenplay]]
2342;Robert Altman;1925-02-20;[[5279, Screenplay], [22479, Writer]]
2343;Frank Barhydt;1970-01-01;[[22479, Writer]]
2344;Donald Kaufman;1970-01-01;[[2757, Screenplay]]
2345;Danny Pang;1970-01-01;[[244339, Writer]]
2346;Oxide Pang Chun;1970-01-01;[[244339, Writer]]
2347;Szeto Kam-Yuen;1970-01-01;[[13807, Writer], [244339, Screenplay]]
2348;Nicholl Tang;1970-01-01;[[244339, Writer]]
2349;MengZhang Wu;1970-01-01;[[244339, Writer]]
2350;Alex Cox;1970-01-01;[[1878, Screenplay], [13820, Writer]]
2351;Tod Davies;1970-01-01;[[1878, Screenplay]]
2352;Ricky Gervais;1961-06-25;[[23082, Writer]]
2353;Matthew Robinson;1970-01-01;[[23082, Writer]]
2354;Anne Spielberg;1970-01-01;[[2280, Screenplay]]
2355;Paul Lalonde;1970-01-01;[[218043, Screenplay]]
2356;John Patus;1970-01-01;[[218043, Screenplay]]
2357;Jerry B. Jenkins;1949-09-23;[[218043, Writer]]
2358;Tim LaHaye;1926-04-27;[[218043, Writer]]
2359;Don D. Scott;1970-01-01;[[10611, Screenplay], [21301, Writer]]
2360;Peter Shaffer;1970-01-01;[[279, Screenplay]]
2361;Tina Fey;1970-05-18;[[10625, Screenplay]]
2362;Jerry Leichtling;1970-01-01;[[10013, Screenplay]]
2363;Arlene Sarner;1970-01-01;[[10013, Screenplay]]
2364;Alexander Dinelaris;1970-01-01;[[194662, Screenplay]]
2365;Alonzo Brown;1970-01-01;[[10028, Screenplay]]
2366;Kim Watson;1970-01-01;[[10028, Screenplay]]
2367;Rick Friedberg;1970-01-01;[[10535, Screenplay]]
2368;Dick Chudnow;1970-01-01;[[10535, Screenplay]]
2369;Sean McNamara;1970-01-01;[[43959, Screenplay]]
2370;Deborah Schwartz;1970-01-01;[[43959, Screenplay]]
2371;Jody Hill;1976-10-15;[[16991, Writer]]
2372;Stanley Mann;1970-01-01;[[9610, Screenplay], [11495, Screenplay], [40160, Screenplay]]
2373;Gerry Conway;1970-01-01;[[9610, Screenplay]]
2374;Christopher Gore;1970-01-01;[[28665, Writer]]
2375;Danny Boyle;1956-10-20;[[44115, Screenplay]]
2376;Carol Heikkinen;1970-01-01;[[10560, Screenplay]]
2377;Gustin Nash;1970-01-01;[[8669, Screenplay], [22327, Screenplay]]
2378;Ivan Goff;1970-01-01;[[38665, Screenplay]]
2379;Ben Roberts;1970-01-01;[[38665, Screenplay]]
2380;John Boorman;1970-01-01;[[2575, Screenplay]]
2381;John le Carr;1931-10-19;[[2575, Screenplay]]
2382;Bill Mesce Jr.;1970-01-01;[[11644, Screenplay]]
2383;Sean Finegan;1970-01-01;[[146227, Writer]]
2384;Gregg Maxwell Parker;1970-01-01;[[146227, Writer]]
2385;Rick Moody;1970-01-01;[[68924, Writer]]
2386;Pamela Norris;1970-01-01;[[22102, Writer]]
2387;Ava Ostern Fries;1970-01-01;[[22102, Screenplay]]
2388;Zalman King;1970-01-01;[[10068, Screenplay]]
2389;Patricia Louisianna Knop;1970-01-01;[[10068, Screenplay]]
2390;Sergei Bodrov;1970-01-01;[[12246, Screenplay]]
2391;Bob Kachler;1970-01-01;[[27380, Screenplay]]
2392;James Whittaker;1970-01-01;[[27380, Screenplay]]
2393;Jeff Nichols;1970-01-01;[[245703, Screenplay], [103731, Writer], [64720, Screenplay]]
2394;Frank Cottrell Boyce;1970-01-01;[[2577, Screenplay], [44853, Screenplay], [127560, Screenplay]]
2395;Andy Paterson;1970-01-01;[[127560, Screenplay]]
2396;Michael Haneke;1970-01-01;[[86837, Screenplay], [8461, Screenplay], [37903, Screenplay], [37903, Screenplay]]
2397;Zack Ward;1970-01-01;[[396152, Screenplay]]
2398;James Cullen Bressack;1970-01-01;[[396152, Screenplay]]
2399;Mike Marvin;1970-01-01;[[10017, Writer]]
2400;Nimrd Antal;1970-01-01;[[193613, Writer]]
2401;James Hetfield;1963-08-03;[[193613, Writer]]
2402;Lars Ulrich;1963-12-26;[[193613, Writer]]
2403;Kirk Hammett;1962-11-18;[[193613, Writer]]
2404;Robert Trujillo;1964-10-23;[[193613, Writer]]
2405;Bret Easton Ellis;1964-03-07;[[109729, Writer], [309919, Screenplay], [17436, Screenplay], [1809, Writer]]
2406;Nicholas Jarecki;1970-01-01;[[60599, Writer], [17436, Screenplay]]
2407;Olivier Assayas;1970-01-01;[[43434, Screenplay], [39851, Writer]]
2408;Daniel LeConte;1970-01-01;[[43434, Screenplay]]
2409;Dan Franck;1970-01-01;[[43434, Screenplay]]
2410;Tran Anh Hung;1970-01-01;[[31166, Writer]]
2411;Milton S. Gelman;1970-01-01;[[69848, Writer]]
2412;Yvan Gauthier;1970-01-01;[[332411, Screenplay]]
2413;Paul Sloan;1970-01-01;[[332411, Writer]]
2414;Alexandre de La Patelli?re;1970-01-01;[[9389, Screenplay]]
2415;Clive Exton;1970-01-01;[[9626, Screenplay]]
2416;Rodrigo Corts;1970-01-01;[[75638, Screenplay]]
2417;Toni Ann Johnson;1970-01-01;[[8328, Screenplay]]
2418;Karen Barna;1970-01-01;[[8328, Screenplay]]
2419;Duane Adler;1970-01-01;[[9762, Screenplay], [9762, Screenplay], [8328, Screenplay]]
2420;Todd Edwards;1970-01-01;[[10982, Screenplay]]
2421;Terry George;1970-01-01;[[205, Screenplay]]
2422;Keir Pearson;1970-01-01;[[205, Screenplay]]
2423;Kasi Lemmons;1970-01-01;[[175541, Screenplay], [45153, Writer]]
2424;Matt Dillon;1964-02-18;[[31932, Screenplay]]
2425;Barry Gifford;1970-01-01;[[31932, Screenplay]]
2426;Luke Greenfield;1970-01-01;[[193893, Screenplay]]
2427;Nicholas Thomas;1970-01-01;[[193893, Screenplay]]
2428;John Robert Hoffman;1970-01-01;[[21765, Writer]]
2429;Zeke Richardson;1970-01-01;[[21765, Writer]]
2430;Patrick Melton;1970-01-01;[[663, Screenplay], [11917, Writer], [22804, Writer], [41439, Screenplay], [134597, Screenplay]]
2431;Marcus Dunstan;1970-01-01;[[663, Screenplay], [11917, Writer], [22804, Writer], [41439, Screenplay], [134597, Screenplay]]
2432;Rob Perez;1970-01-01;[[2752, Writer]]
2433;Chris Kattan;1970-10-19;[[9429, Screenplay]]
2434;Alex Flinn;1970-01-01;[[38117, Screenplay]]
2435;David Spade;1964-07-22;[[13778, Screenplay], [10956, Screenplay]]
2436;Grant Thompson;1970-01-01;[[228203, Screenplay]]
2437;Chris Cleveland;1970-01-01;[[228203, Screenplay]]
2438;Bettina Gilois;1970-01-01;[[228203, Screenplay]]
2439;Abdul Williams;1970-01-01;[[41382, Screenplay]]
2440;Kevin Falls;1970-01-01;[[26602, Writer]]
2441;Brendan Hood;1970-01-01;[[16028, Writer]]
2442;Joey Mazzarino;1970-01-01;[[16112, Screenplay]]
2443;Mitchell Kriegman;1970-01-01;[[16112, Screenplay], [16112, Screenplay]]
2444;Michael C. Martin;1970-01-01;[[26390, Writer], [26390, Screenplay], [157544, Screenplay]]
2445;Bernard Gordon;1970-01-01;[[27759, Screenplay]]
2446;Philip Yordan;1970-01-01;[[27759, Screenplay]]
2447;Fede Alvarez;1970-01-01;[[109428, Screenplay]]
2448;Rodo Sayagues;1970-01-01;[[109428, Screenplay]]
2449;Christopher Reeve;1952-09-25;[[11411, Screenplay]]
2450;Annemarie Morais;1970-01-01;[[16988, Writer]]
2451;Rowdy Herrington;1970-01-01;[[24747, Screenplay], [24747, Screenplay]]
2452;Bill Pryor;1970-01-01;[[24747, Screenplay]]
2453;Kim Dawson;1970-01-01;[[24747, Screenplay]]
2454;Tony De Paul;1970-01-01;[[24747, Screenplay]]
2455;John Kohn;1970-01-01;[[58048, Writer]]
2456;Robert Bentley;1970-01-01;[[58048, Writer]]
2457;Neil Burger;1970-01-01;[[1491, Screenplay], [16005, Screenplay]]
2458;Noel Marshall;1970-01-01;[[2989, Writer]]
2459;Carol Doyle;1970-01-01;[[10629, Screenplay], [10629, Screenplay]]
2460;Mary Agnes Donoghue;1970-01-01;[[10629, Screenplay], [10994, Screenplay]]
