ID;Name;Birthday;Films
4566;Wayne Newton;1942-04-03;[[709, Professor Joe Butcher], [7516, Himself], [9548, Julian Grendel]]
4567;Priscilla Presley;1945-05-24;[[9548, Colleen Sutton], [37137, Jane Spencer], [36593, Jane Spencer]]
4568;Morris Day;1957-12-13;[[9548, Don Cleveland]]
4569;Maddie Corman;1970-01-01;[[14137, Marilyn], [198277, Phillis], [10154, Carol the Photographer], [9548, Zuzu Petals]]
4570;Gilbert Gottfried;1955-02-28;[[812, Iago the Parrot (voice)], [9548, Johnny Crunch]]
4571;Robert Englund;1947-06-06;[[377, Freddy Krueger], [10072, Freddy Krueger], [10131, Freddy Krueger], [10160, Freddy Krueger], [10014, Freddy Krueger], [287524, Dr. Andover], [6466, Freddy Krueger], [11284, Freddy Krueger], [16205, Professor Gordon Crowley], [40688, Nemo], [11596, Freddy Krueger / Himself], [9548, Smiley], [9877, Professor William Wexler]]
4572;David Patrick Kelly;1951-01-23;[[10999, Sully], [34152, Tony Eyes / Jim], [22314, Rick Scott], [9548, Sam the Sleaze Bag], [9495, T-Bird]]
4573;Tom Sturridge;1985-12-21;[[83770, Carlo Marx / Allen Ginsberg], [18947, Carl]]
4574;Toms Milin;1970-01-01;[[19457, Manuel Sequiera], [1900, Gen. Arturo Salazar]]
4575;Russell G. Jones;1970-01-01;[[1900, Mark]]
4576;Denholm Elliott;1970-01-01;[[11257, Mr. Emerson], [89, Dr. Marcus Brody], [26371, Doctor Barry], [85, Dr. Marcus Brody], [10786, Will Scarlet], [16241, Sidney Beynon], [110683, Sir Ralph Skelton], [1621, Coleman]]
4577;Alison Doody;1966-11-11;[[707, Jenny Flex], [89, Dr. Elsa Schneider]]
4578;Julian Glover;1935-03-27;[[699, Aristotle Kristatos], [89, Walter Donovan], [13515, Robert Esseker], [512, Lord Lyman], [146631, John Jones]]
4579;River Phoenix;1970-08-23;[[89, Indiana Jones (young)], [468, Mike Waters], [235, Chris Chambers]]
4580;Kevork Malikyan;1970-01-01;[[89, Kazim], [9389, Nusrat Farfella], [82675, Inspector Durmaz]]
4581;Robert Eddison;1970-01-01;[[89, Grail Knight]]
4582;Ninja;1970-01-01;[[198184, Ninja]]
4583;Yolandi Visser;1970-01-01;[[198184, Yo-Landi]]
4584;Brandon Auret;1970-01-01;[[198184, Hippo]]
4585;Johnny Selema;1970-01-01;[[198184, Pitbull]]
4586;Anderson Cooper;1967-06-03;[[198184, Anderson Cooper]]
4587;Michael McGlone;1970-01-01;[[22617, Carmen], [11363, Francis Fitzpatrick], [9481, Detective Kenny Solomon], [16388, Patrick McMullen]]
4588;Ann Magnuson;1970-01-01;[[4547, Lydia Lynch], [11551, Irene Abernathy], [25208, Moira]]
4589;Ian Buchanan;1970-01-01;[[4547, Evan Kurlander]]
4590;Patrick Bauchau;1970-01-01;[[707, Scarpine], [351043, Doctor], [27569, CEO Erich Loring], [4547, Stephen Altman], [11013, Dr. Twardon]]
4591;Andrew Kevin Walker;1970-01-01;[[4547, Sleepy Neighbor]]
4592;Chandra West;1970-01-01;[[11468, Liz], [53953, Darcy Wagner], [11804, Anna Rivers]]
4593;Jianna Ballard;1970-01-01;[[4256, Sue], [53953, Emma]]
4594;Carrie Fleming;1970-01-01;[[53953, Star Roberts]]
4595;Peter New;1970-01-01;[[53953, Chuck]]
4596;Jesse Hutch;1970-01-01;[[158150, Matt Schneider], [53953, Bobby Boulet]]
4597;Ben Cotton;1970-01-01;[[23988, Fweddy], [53953, Henry]]
4598;Sonya Salomaa;1970-01-01;[[53953, Cherise]]
4599;Mark Lewis Jones;1970-01-01;[[181283, Tortoise]]
4600;Nikolaj Lie Kaas;1970-01-01;[[181283, Ivan Sukov]]
4601;Vince Vieluf;1970-01-01;[[26618, Deputy Barney], [9896, Blaine Cody]]
4602;Lanei Chapman;1970-01-01;[[9896, Merrill Jennings]]
4603;Mary McCormack;1969-02-08;[[3021, Lilly Enslin], [13778, Grace Finney], [15186, Linda], [29076, Gloria Minetti Nesstra], [10034, Frances], [167, Rachel Powell], [38717, Bonnie McCormick], [15198, Donna Biebe], [113406, Ellen], [20468, Monique]]
4604;Vincent Laresca;1970-01-01;[[44040, Henry], [167, Navarro], [9787, Chino]]
4605;Saul Williams;1972-02-29;[[167, Ernie], [37532, Ray Joshua]]
4606;Peter Gerety;1970-01-01;[[241239, ""Bill O'Leary""], [9689, Psychiatrist], [167, Sal], [40001, Father Brian Kilraine], [52032, Mr. Plum / Pugilist (voice)], [14560, Chief Brooks], [11458, Norris Volpe]]
4607;Natasha Lyonne;1979-04-04;[[301325, ""Sam's Mom""], [2105, Jessica], [2770, Jessica], [332285, Lou], [20770, Megan], [9781, Christine], [9716, ""Djuna 'D.J.' Berlin""], [11232, Darci], [1415, Brooke], [14662, Vivian Abromowitz], [290825, Tabitha]]
4608;Paxton Whitehead;1970-01-01;[[11232, Uncle Millard]]
4609;Spalding Gray;1970-01-01;[[11232, Dr. Geisler]]
4610;Matthew Sussman;1970-01-01;[[11232, Ad Executive Phil]]
4611;Toby Huss;1970-01-01;[[1636, Jerry/Alejandro/Beach Jock/Jerry Turner], [209263, Peter], [9952, Spook], [18357, ""Tennessee O'Neal (voice)""]]
4612;Gabriel Casseus;1972-04-28;[[1636, Angel]]
4613;Miriam Shor;1970-01-01;[[1636, Carol/Penthouse Hostess], [13403, Yitzhak]]
4614;Jeff Doucette;1970-01-01;[[1636, Desk Sergeant]]
4615;Gregory Hines;1946-02-14;[[10156, Josephus], [11858, Sergeant Cass], [2148, Sandman Williams]]
4616;Lonette McKee;1970-01-01;[[10028, Mrs. Daniels], [1883, Louise Little], [2148, Lila Rose Oliver]]
4617;Allen Garfield;1970-01-01;[[96, Police Chief Harold Lutz], [592, ""William P. 'Bernie' Moran""], [2148, Abbadabba Berman], [987, Kruger], [622, Witkin]]
4618;Fred Gwynne;1926-07-10;[[10377, Judge Chamberlain Haller], [8913, Jud Crandall], [2148, Frenchy Demange]]
4619;Gwen Verdon;1925-01-13;[[9819, Ruth], [2148, Tish Dwyer]]
4620;Dallas Roberts;1970-05-10;[[5176, Grayson Butterfield], [18923, Jonathan Glover (1982)], [152532, David Wayne], [14012, Gus], [75174, Pete Hendrick], [69, Sam Phillips], [14256, Ray]]
4621;Gretchen Mol;1972-11-08;[[5176, Alice Evans], [10461, Audrey], [100975, Hedy Coletti], [10220, Jo], [21612, Helen], [34941, Cherry Mary], [1090, Jane Fuller/Natasha Molinaro]]
4622;Vinessa Shaw;1976-07-19;[[5176, Emmy Nelson], [2752, Nicole], [78698, Kelly Meyers], [17708, Agent Kate Russo], [10439, Allison], [109421, Dierdre Banks], [9792, Lynn Carter], [10362, Sandra]]
4623;Lennie Loftin;1970-01-01;[[5176, Glen Hollander], [20483, Flagler], [10090, Chief of Police]]
4624;Sam Spruell;1970-01-01;[[14823, Stuart Allen], [260346, Oleg Malankov]]
4625;Don Harvey;1970-01-01;[[16288, Andy Cavanaugh], [290751, Fierro], [219716, Flint], [260346, Garcia], [9067, Sgt. Small], [241254, Riley]]
4626;Keith Loneker;1970-01-01;[[222250, Skinny Pete], [13279, Clarence Darlington], [1389, White Boy Bob]]
4627;George Segal;1934-02-13;[[268171, John], [2074, Ed Coplin], [43347, James Randall], [9894, ""Steven's father""], [25189, Henry Fine]]
4628;Diane Baker;1970-01-01;[[10684, Louise Boylar], [9894, ""Steven's Mother""], [1642, Mrs. Bennett], [274, Senator Ruth Martin]]
4629;Aamir Khan;1965-03-14;[[7504, Dil Navaz], [7913, DJ]]
4630;Nandita Das;1970-01-01;[[7504, Shanta]]
4631;Maia Sethna;1970-01-01;[[7504, Lenny Sethna]]
4632;Kitu Gidwani;1970-01-01;[[7504, Bunty Sethna]]
4633;Arif Zakaria;1970-01-01;[[7504, Rustom Sethna], [26022, Faisal Rahman]]
4634;Eric Peterson;1970-01-01;[[7504, Mr. Rogers]]
4635;Kulbhushan Kharbanda;1970-01-01;[[7504, Imam Din], [21461, Kkhurana]]
4636;Pavan Malhotra;1970-01-01;[[7504, Butcher]]
4637;Sunil Mehra;1970-01-01;[[7504, Toto Ramji]]
4638;Navtej Singh Johar;1970-01-01;[[7504, Sher Singh]]
4639;Charles Keating;1941-10-22;[[11453, Gian-Carlo], [913, Friedrich Golchan]]
4640;Michael Lombard;1970-01-01;[[9671, Sam Charlton], [8913, Irwin Goldman], [913, Bobby McKinley]]
4641;Adam Garcia;1973-06-01;[[11132, Stu], [6282, ""Kevin O'Donnell""], [71547, Scott Doherty], [11091, Jason]]
4642;Susan Forristal;1970-01-01;[[11091, Mrs. Forrester]]
4643;Lorraine Bracco;1954-10-02;[[769, Karen Hill], [10428, Margo], [9096, Dr. Rae Crane], [20763, Mary], [11091, Teresa Donofrio]]
4644;Marisa Ryan;1970-01-01;[[11091, Janet Donofrio], [47088, Tanya]]
4645;Bill McKinney;1970-01-01;[[1368, State Police Capt. Dave Kern]]
4646;Jack Starrett;1970-01-01;[[1368, Deputy Sgt. Arthur Galt]]
4647;Michael Talbott;1970-01-01;[[1368, Deputy Balford]]
4648;John McLiam;1970-01-01;[[1368, Orval the Dog Man]]
4649;Alf Humphreys;1970-01-01;[[1368, Deputy Lester]]
4650;Donatas Banionis;1970-01-01;[[593, Kris Kelvin]]
4651;Natalya Bondarchuk;1970-01-01;[[593, Hari]]
4652;Jri Jrvet;1970-01-01;[[593, Dr. Snaut]]
4653;Anatoliy Solonitsyn;1970-01-01;[[593, Dr. Sartorius]]
4654;Nikolay Grinko;1970-01-01;[[593, ""Kelvin's Father""]]
4655;Vladislav Dvorzhetsky;1970-01-01;[[593, Henri Berton]]
4656;Georgiy Teykh;1970-01-01;[[593, Prof. Messenger]]
4657;Sos Sargsyan;1970-01-01;[[593, Dr. Gibarian]]
4658;Olga Barnet;1970-01-01;[[593, ""Kelvin's Mother""]]
4659;Tamara Ogorodnikova;1970-01-01;[[593, Anna]]
4660;Lisa Kaplan;1970-01-01;[[5393, Gute Fee]]
4661;George Cole;1970-01-01;[[8095, Flavius], [9095, Der Butler Mr. Poole]]
4662;Kathy Staff;1970-01-01;[[9095, Mrs. Kent]]
4663;Bronagh Gallagher;1970-01-01;[[84204, Una Maher], [9095, Annie]]
4664;Linda Bassett;1970-01-01;[[10557, Ella Khan], [9095, ""Mary's Mother""], [590, Nelly Boxall]]
4665;Dermot Mulroney;1963-10-31;[[59965, Martin Price], [2755, Randall Hertzel], [152737, Steve Huberbrecht], [78698, Colonel Scott Boyer], [1710, Ruben Goetz], [291870, David Kelly], [13159, Dr. Simon Ward], [15568, Bryan Bowen], [280092, Sean Brenner], [22479, ""Johnny O'Hara""], [50035, Kevin McCabe], [11648, Bob], [8874, ""Michael O'Neal""], [86825, Richard Stoker], [9043, Everett Stone], [75174, Jerome Talget], [6961, Nick Mercer], [88641, Pirate], [135595, Alex Becker], [11967, Dirty Steve Stephens]]
4666;Rachel Griffiths;1968-12-18;[[125123, Gerry], [4133, Ermine Jung], [8874, Samantha Newhouse], [9762, Director Gordon], [14635, Lorri Morris]]
4667;Susan Sullivan;1970-01-01;[[8874, Isabelle Wallace]]
4668;Nicky Katt;1970-01-01;[[14181, Greg Weinstein], [15186, Hitler], [25428, Goateed Man], [320, Fred Duggar], [13156, Stan], [14054, Nate Petite], [10388, Stacy the Hitman], [1619, Obecks]]
4669;Jay Brazeau;1970-01-01;[[13785, Dr. Chuck Nelken], [10398, Bobby], [320, Francis], [77883, Professor McMannis]]
4670;Larry Holden;1970-01-01;[[320, Farrell], [77, Jimmy]]
4671;David Jensen;1970-01-01;[[20533, ""Turnbull's Guard""], [245703, Elden], [1683, Jim Wakeman]]
4672;John Gallagher Jr.;1970-01-01;[[333371, Emmett DeWitt], [20533, Second Lt. Evan], [44754, Darren], [1550, Timmy Burns], [19265, Perry]]
4673;Michael Moriarty;1970-01-01;[[2043, Senator Hank Rose], [10684, Brigadier General Hershberg], [8879, Hull Barret]]
4674;Michole Briana White;1970-01-01;[[10684, Maria]]
4675;Amy Hathaway;1970-01-01;[[10684, Annie], [125537, Alison]]
4676;Swoosie Kurtz;1970-01-01;[[17170, Megan], [9683, Mrs. Livingston], [859, Madame de Volanges], [7288, Jean], [10050, Beverly Landers], [1624, Dana Appleton]]
4677;Sara Paxton;1988-04-25;[[14191, Aquamarine], [175291, Violet], [98568, Jody], [1624, Child at Party and School], [65055, Sara Palski], [9893, Stacie], [11918, Jill Johnson], [10760, Rachel Witchburn], [58428, Claire], [18405, Mari Collingwood]]
4678;Anne Haney;1970-01-01;[[1624, Greta], [788, Mrs. Sellner, The Social Worker], [8970, Woman in Bathroom]]
4679;Amanda Donohoe;1970-01-01;[[1624, Miranda]]
4680;Jason Bernard;1970-01-01;[[1624, Judge Marshall Stevens]]
4681;Elena Anaya;1975-07-17;[[13495, Anglica de Alquzar], [13067, Sofia Bu?uel], [10822, Blanca], [325789, Gloria Alcaino]]
4682;Gino Picciano;1970-01-01;[[325789, Banker]]
4683;Jacqueline Bisset;1944-09-13;[[71547, Maureen Doherty], [113464, Barbara Hallsworth], [15708, Lila Montagne]]
4684;Toshir? Mifune;1970-01-01;[[113464, Saito-San], [346, Kikuchiyo]]
4685;David Janssen;1970-01-01;[[113464, David Feld]]
4686;Nam Kung-won;1970-01-01;[[113464, Park]]
4687;Gabriele Ferzetti;1970-01-01;[[41110, Edoardo Recchi Senior], [113464, Turkish Brigadier], [45138, Don Francesco DeMarco], [668, Marc Ange Draco], [335, Morton (railroad baron)]]
4688;Rex Reed;1970-01-01;[[113464, Longfellow]]
4689;Sabine Sun;1970-01-01;[[113464, Marguerite]]
4690;Rick Moranis;1953-04-18;[[10776, Seymour Krelborn], [957, Dark Helmet], [888, Barney Rubble]]
4691;Rosie O'Donnell;1962-03-21;[[11287, Doris Murphy - 3rd Base], [38223, Ole Golly], [888, Betty Rubble]]
4692;Elizabeth Taylor;1970-01-01;[[261, Maggie], [8095, Cleopatra], [888, Pearl Slaghoople]]
4693;Richard Moll;1943-01-13;[[9644, Prison Attendant], [888, Hoagie]]
4694;Irwin Keyes;1952-03-16;[[888, Joe Rockhead]]
4695;Luke Grimes;1984-01-21;[[9022, Jake], [216015, Elliot Grey], [306745, Todd Belkin], [82675, Jamie]]
4696;Alain Figlarz;1970-01-01;[[82675, Suko]]
4697;Jenny McCarthy;1972-11-01;[[49953, Shelly (voice)], [4256, Kate], [4234, Sarah Darling], [15365, Connie]]
4698;Marny Eng;1970-01-01;[[4256, Tabitha]]
4699;Simon Rex;1974-07-20;[[4256, George], [4258, Dan Sanders], [12484, Pen]]
4700;Candice Bergen;1946-05-09;[[10521, Marion St. Claire], [783, Margaret Bourke-White], [1493, Kathy Morningside], [11529, Mayor Kate Hennings], [13972, Catherine Frazier]]
4701;John DiResta;1970-01-01;[[1493, Agent Clonsky]]
4702;Melissa De Sousa;1967-09-25;[[1493, Karen Krantz, Miss New York], [146304, Shelby]]
4703;Steve Monroe;1970-01-01;[[1493, Frank Tobin]]
4704;Anita Briem;1982-05-29;[[43935, Elizabeth], [88751, Hannah sgeirsson]]
4705;Seth Meyers;1973-12-28;[[9310, Chet Krogl], [88751, Professor Alan Kitzens]]
4706;Jean Michel Par;1970-01-01;[[88751, Max Anderson]]
4707;Jane Wheeler;1970-01-01;[[88751, Elizabeth]]
4708;Frank Fontaine;1970-01-01;[[88751, Old Man]]
4709;Giancarlo Caltabiano;1970-01-01;[[88751, Leonard]]
4710;Kaniehtiio Horn;1970-01-01;[[88751, Gum-Chewing Girl]]
4711;Garth Gilker;1970-01-01;[[88751, Sigurbjrn sgeirsson]]
4712;Heather Matarazzo;1982-11-10;[[3682, ""Grace O'Shea""], [1691, Lorna], [13193, Tia], [6020, Katie], [9880, Lilly Moscovitz], [11130, Lilly Moscovitz], [11446, Dawn Wiener]]
4713;Callum Blue;1977-08-19;[[62835, Richard], [14849, Mason], [11130, Andrew Jacoby]]
4714;Kathleen Marshall;1970-01-01;[[11130, Charlotte Kutaway]]
4715;Tom Quinn;1970-01-01;[[9944, ""Sara Ann Morgan's Father""]]
4716;Hume Cronyn;1970-01-01;[[8095, Sosigenes], [9819, Marvin], [9944, Justice Rosenberg]]
4717;Robert Culp;1930-08-16;[[9944, The President]]
4718;Brad Renfro;1982-07-25;[[9517, Marty Puccio], [13201, Bobby], [1548, Josh], [10731, Mark Sway], [9667, The Stranger]]
4719;Beverly Todd;1970-01-01;[[7350, Virginia Chambers]]
4720;Alfonso Freeman;1970-01-01;[[7350, Roger Chambers]]
4721;Rowena King;1970-01-01;[[7350, Angelica]]
4722;Rob Morrow;1962-09-21;[[199933, Henry Rearden], [7350, Dr. Hollins], [17187, James Ellerby]]
4723;Annton Berry Jr.;1970-01-01;[[7350, Kai]]
4724;Verda Bridges;1970-01-01;[[7350, Chandra]]
4725;Destiny Brownridge;1970-01-01;[[7350, Maya]]
4726;Patrick Bergin;1951-02-04;[[18681, Alex Leonard], [9869, ""Kevin O'Donnell""]]
4727;Thora Birch;1982-03-11;[[14, Jane Burnham], [22074, Herself], [1548, Enid], [10439, Dani], [9869, Sally Ryan], [22007, Alex]]
4728;James Fox;1939-05-19;[[15927, Richard Fielding], [10154, Philip Cromwell], [9869, Lord William Holmes], [11826, Harry], [11137, King Haraald], [1245, Lord Darlington]]
4729;Polly Walker;1970-01-01;[[9869, Annette]]
4730;J.E. Freeman;1970-01-01;[[1710, Lt. Quinn], [9869, Marty Cantor]]
4731;Jane Fonda;1937-12-21;[[8069, Barbarella], [13159, Georgia Randall], [42222, Lillian Hellman], [4379, Viola Fields]]
4732;Michael Vartan;1968-11-27;[[62835, Danny Delanay], [4379, Kevin Fields], [9357, Will Yorkin], [23570, Scott]]
4733;Monet Mazur;1976-04-17;[[5852, Kathy Pogue], [12090, Lauren], [4379, Fiona], [10718, Shane]]
4734;Stephen Dunham;1970-01-01;[[4379, Dr. Chamberlain], [82990, Doug]]
4735;Zo Borde;1970-01-01;[[146233, Eliza Birch], [238636, Cali Sanchez]]
4736;Ethan Hawke;1970-11-06;[[7305, Nando Parrado], [8978, Sergeant Jake Roenick], [132344, Jesse], [76, Jesse], [80, Jesse], [85350, Dad], [26390, Sal], [19901, Edward Dalton], [207, Todd Anderson], [782, Vincent Freeman], [146227, Brent Magna], [253626, Commandant Tom Egan], [1830, Jack Valentine], [241257, Bruce Kenner], [82507, Ellison Oswalt], [10219, Ishmael Chambers], [99826, Ray], [42807, Jess Newton], [158015, James Sandin], [2034, Jake Hoyt], [12227, Jack Conroy]]
4737;Dr. Dre;1970-01-01;[[9400, Black Sam], [13408, Sean], [2034, Paul]]
4738;Enrico Colantoni;1963-02-14;[[926, Mathesar], [10307, Father Dario]]
4739;Robin Sachs;1970-01-01;[[926, Sarris]]
4740;James DeBello;1970-01-01;[[9781, Trip Hurudie], [4248, Tommy], [20616, Christopher Dante], [85860, Beat Box Busta Bill]]
4741;Kathleen Robertson;1973-07-08;[[27723, Rhonda], [4248, Theo], [157544, Docteur Richards]]
4742;N'Bushe Wright;1970-09-20;[[47816, Juanita Johnson], [36647, Karen], [30246, Nikki Barnes]]
4743;Arly Jover;1970-01-01;[[36647, Mercury], [146269, Paloma]]
4744;Traci Lords;1968-05-07;[[36647, Racquel], [30128, Connie], [11592, ""Carl's Date""], [9271, Media Zone Singer], [10358, Bubbles]]
4745;Kevin Patrick Walls;1970-01-01;[[36647, Krieger]]
4746;Tim Guinee;1962-11-18;[[36647, Curtis Webb], [39053, Roger], [426469, Officer Bob], [4965, Cale], [38940, Ocker], [133694, Drew], [13001, Tomin], [9945, Father Adam Guiteau]]
4747;Rob Brown;1984-03-11;[[7214, Kenyon Stone], [334527, Bryce], [138697, Bobby], [711, Jamal Wallace], [12763, Rock], [14325, Ernie Davis]]
4748;Robert Ri'chard;1983-01-07;[[7214, Damien Carter], [10066, Blake], [19052, ""Zacharias 'Ziggy' Malone""]]
4749;Rick Gonzalez;1979-06-30;[[7214, Timo Cruz], [9682, Stone], [14544, Naps], [14635, Rudy Bonilla]]
4750;Texas Battle;1970-01-01;[[7214, Maddux], [14164, Carey Fuller], [9286, Lewis Romero]]
4751;Lacey Beeman;1970-01-01;[[7214, Susan]]
4752;Allison Kyler;1970-01-01;[[7214, Dancer]]
4753;Cindy Chiu;1970-01-01;[[7214, Bay Hill Cheerleader]]
4754;Kim Staunton;1970-01-01;[[1537, Valerie Gipson]]
4755;Eric Stoltz;1961-09-30;[[9360, Dr. Steven Cale], [281230, Frank Stirn], [27451, Teddy Carter], [507, Zed], [9587, John Brooke], [680, Lance], [11780, Alan MacDonald], [1954, George Miller], [25520, Lawrence Selden], [11980, Simon]]
4756;Jonathan Hyde;1970-01-01;[[9360, Warren Westridge], [11011, Herbert Cadbury]]
4757;Kari Wuhrer;1967-04-28;[[9360, Denise Kalberg], [27549, Jackie Trent], [8869, Sheriff Samantha Parker], [10280, Gina Lempke]]
4758;Vincent Castellanos;1970-01-01;[[9360, Mateo]]
4759;Tyra Banks;1973-12-04;[[6282, Zoe], [11442, Nora], [15122, Holly Garnett]]
4760;Greg Collins;1970-01-01;[[72358, Construction Worker], [6282, Coyote Ugly Bar Patron]]
4761;Chip Chinery;1970-01-01;[[6282, Cop]]
4762;Michael Bay;1965-02-17;[[6282, Photographer]]
4763;Gregor Fisher;1970-01-01;[[508, Joe], [44147, Mike]]
4764;Julia Louis-Dreyfus;1961-01-13;[[9487, Atta (voice)], [209263, Eva]]
4765;Phyllis Diller;1917-07-17;[[9487, Queen (voice)]]
4766;Jonathan Harris;1970-01-01;[[9487, Manny (voice)]]
4767;Madeline Kahn;1970-01-01;[[9487, Gypsy Moth (voice)], [11072, Lili Von Shtpp, the Teutonic Titwillow], [12535, Victoria Brisbane], [10156, Empress Nympho], [3034, Elizabeth]]
4768;Ian Richardson;1970-01-01;[[2977, Richter Langlois], [68, Mr. Warrenn], [2666, Mr. Book], [768, Sir Charles Warren]]
4769;Katrin Cartlidge;1970-01-01;[[768, Dark Annie Chapman]]
4770;Susan Lynch;1970-01-01;[[768, Liz Stride], [10162, ""Maggie O'Toole""]]
4771;Paul Rhys;1970-01-01;[[768, Dr. Ferral]]
4772;Mario Ernesto Snchez;1970-01-01;[[2636, Charlie]]
4773;Sergio Dor Jr.;1970-01-01;[[2636, Strongarm]]
4774;Chase Randolph;1970-01-01;[[2636, Stan Munro]]
4775;Jeana Bell;1970-01-01;[[2636, Alice Munro]]
4776;Brittany Paige Bouck;1970-01-01;[[2636, Young May]]
4777;Don Johnson;1949-12-15;[[67911, Miles Deep], [2453, Robert Lee Anderson / The Marlboro Man], [23631, Von Jackson], [193610, Frank], [10478, David Simms]]
4778;George Perez;1954-06-09;[[10478, Jose]]
4779;Linda Hart;1970-01-01;[[10478, Doreen]]
4780;Dennis Burkley;1970-01-01;[[27342, Dan Bollard], [10537, Dog], [10478, Earl]]
4781;Lou Myers;1970-01-01;[[2018, Burt Weinberg], [10478, Clint]]
4782;Richard Lineback;1970-01-01;[[40688, Crabbe], [20697, Mr. Boggs], [1637, Norwood], [10478, Curt], [14709, Joe Harbor]]
4783;Lucille Ball;1911-08-06;[[3080, Flower Clerk], [27983, Helen North]]
4784;Henry Fonda;1905-05-16;[[389, Juror 8], [40160, The President], [335, Frank], [27983, Frank Beardley]]
4785;Van Johnson;1961-02-20;[[43306, Ted Randall], [27983, Warrant Officer Darrel Harrison]]
4786;Tom Bosley;1927-10-01;[[34806, Arthur], [27983, Family Doctor]]
4787;Louise Troy;1970-01-01;[[27983, Madeleine Love]]
4788;Sidney Miller;1970-01-01;[[27983, Dr. Ashford]]
4789;Morgan Brittany;1970-01-01;[[27983, Louise Beardsley]]
4790;Tracy Nelson;1963-10-25;[[27983, Germaine Beardsley]]
4791;Tim Matheson;1947-12-31;[[11519, Capt. Loomis Birkhead], [8469, Eric ""Otter"" Stratton], [11452, Vance Wilder senior], [27983, Mike Beardsley]]
4792;Kate Walsh;1967-10-13;[[9981, Barbara Weston], [22894, Sandra Anderson], [84892, Mrs. Kelmeckis], [10934, Grace]]
4793;Steven Anthony Lawrence;1990-07-19;[[9981, Mark Avery]]
4794;Mike Ditka;1939-10-18;[[9981, Mike Ditka]]
4795;Dylan McLaughlin;1970-01-01;[[13159, Sam], [9981, Sam Weston]]
4796;Jeremy Bergman;1970-01-01;[[9981, Hunter]]
4797;Elliott Cho;1970-01-01;[[9981, Byong Sun]]
4798;Anna Chancellor;1970-01-01;[[17047, Jo Kenworth], [712, Henrietta], [10748, Miss Bagstock], [7453, Questular Rontok], [9414, Barbara Ritchie], [10735, Glynnis Payne]]
4799;Bill Bailey;1964-01-13;[[4638, Sergeant Turner], [35019, Farmer MacReadie], [7453, The Whale]]
4800;Dominique Jackson;1970-01-01;[[7453, Fook]]
4801;Kenan Thompson;1978-05-10;[[21301, Kenard], [15045, Fat Albert], [326, Troy], [11802, Ringmaster (voice)], [23988, Teddy], [301748, Mitch]]
