ID;Title;Genres;Year;Runtime;Description;Cast;Director;Writers;Producers
1578;Raging Bull;['Drama'];1980;129;When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.;[[Cathy Moriarty, Vickie Thailer], [Charles Scorsese, Charlie - Man with Como], [Frank Adonis, Patsy], [Frank Vincent, Salvy Batts], [Joe Pesci, Joey La Motta], [John Turturro, Man at Webster Hall Table (uncredited)], [Mario Gallo, Mario], [Nicholas Colasanto, Tommy Como], [Robert De Niro, Jake La Motta], [Theresa Saldana, Lenore]];Martin Scorsese;[[Mardik Martin, Screenplay], [Paul Schrader, Screenplay]];[[Irwin Winkler, Producer], [Robert Chartoff, Producer]]
25643;Love Happens;['Drama', 'Romance'];2009;109;Dr. Burke Ryan is a successful self-help author and motivational speaker with a secret. While he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. It's not until Burke meets a fiercely independent florist named Eloise that he is forced to face his past and overcome his demons.;[[Aaron Eckhart, Burke], [Dan Fogler, Lane], [Deirdre Blades, "Burke's Mother-in-Law"], [Frances Conroy, "Eloise's Mom"], [Jennifer Aniston, Eloise Chandler], [Joe Anderson, Tyler], [John Carroll Lynch, Walter], [Judy Greer, Marty], [Martin Sheen, "Burke's Father-in-Law"], [Sasha Alexander, Jessica]];Brandon Camp;[];[[Alexa Faigen, Producer], [J. Miles Dale, Executive Producer], [Mike Thompson, Producer], [Richard Solomon, Executive Producer], [Ryan Kavanaugh, Executive Producer], [Scott Stuber, Producer]]
11904;Young Sherlock Holmes;['Action', 'Adventure', 'Unknown', 'Drama', 'Unknown', 'Mystery', 'Thriller'];1985;109;Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.;[[Alan Cox, John Watson], [Anthony Higgins, Professor Rathe], [Earl Rhodes, Dudley], [Matthew Ryan, "Dudley's Friend"], [Nicholas Rowe, Sherlock Holmes], [Sophie Ward, Elizabeth Hardy], [Susan Fleetwood, Mrs. Dribb]];Barry Levinson;[[Chris Columbus, Screenplay]];[[Frank Marshall, Executive Producer], [Henry Winkler, Producer], [Kathleen Kennedy, Executive Producer], [Mark Johnson, Producer], [Steven Spielberg, Executive Producer]]
28665;Fame;['Unknown', 'Comedy', 'Drama', 'Romance'];2009;107;An updated version of the 1980 musical, which centered on the students of the New York Academy of Performing Arts.;[[Anna Maria Perez de Tagle, Joy], [Asher Book, Marco], [Kay Panabaker, Jenny Garrison], [Kherington Payne, Alice Ellerton], [Krystal Ellsworth, Dancer], [Megan Mullally, Ms. Fran Rowan], [Naturi Naughton, Denise Dupree], [Walter Perez, Victor Taveras]];Kevin Tancharoen;[[Allison Burnett, Screenplay], [Christopher Gore, Writer]];[[Celine Catalaa, Producer], [Gary Lucchesi, Producer], [Mark Canton, Producer], [Richard S. Wright, Producer], [Tom Rosenberg, Producer]]
44115;127 Hours;['Adventure', 'Drama', 'Thriller'];2010;94;The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.;[[Amber Tamblyn, Megan McBride], [ClÇmence PoÇsy, Rana], [James Franco, Aron Ralston], [Kate Burton, Donna Ralston], [Kate Mara, Kristi Moore], [Koleman Stinger, Aaron Age 5], [Lizzy Caplan, Sonja Ralston], [Parker Hadley, Aaron age 15], [Sean Bott, "Aaron's Friend"], [Treat Williams, Larry Ralston]];Danny Boyle;[[Danny Boyle, Screenplay], [Simon Beaufoy, Screenplay]];[[Bernard Bellew, Executive Producer], [Cameron McCracken, Executive Producer], [Christian Colson, Producer], [Danny Boyle, Producer], [Diarmuid McKeown, Executive Producer], [Franáois Ivernel, Executive Producer], [Gareth Smith, Producer], [John J. Kelly, Executive Producer], [John Smithson, Producer], [Lisa Maria Falcone, Executive Producer], [Tessa Ross, Executive Producer], [Tom Heller, Producer]]
10569;Small Time Crooks;['Action', 'Comedy', 'Unknown'];2000;94;A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.;[[Bill Gerber, Cookie Store Customer], [Carolyn Saxon, Candy Salesperson], [Diane Bradley, Cookie Store Customer], [Jon Lovitz, Benny], [Lawrence Howard Levy, Dynamite Dealer], [Michael Rapaport, Denny], [Sam Josepher, Real Estate Agent], [Tony Darrow, Tommy], [Tracey Ullman, Frenchy], [Woody Allen, Ray]];Woody Allen;[];[[Charles H. Joffe, Producer], [Helen Robin, Producer], [J.E. Beaucaire, Executive Producer], [Jack Rollins, Producer], [Jean Doumanian, Producer], [Letty Aronson, Producer]]
10560;Center Stage;['Drama', 'Unknown'];2000;115;A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.;[[Amanda Schull, Jody Sawyer], [Peter Gallagher, Jonathan Reeves], [Scottie Thompson, Ensemble], [Susan May Pratt, Maureen Cummings], [Zoe Saldana, Eva Rodr°guez]];Nicholas Hytner;[[Carol Heikkinen, Screenplay]];[[Laurence Mark, Producer]]
333348;Love the Coopers;['Comedy', 'Unknown'];2015;107;When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.;[[Alan Arkin, Bucky], [Amanda Seyfried, Ruby], [Anthony Mackie, Officer Williams], [Diane Keaton, Charlotte Cooper], [Ed Helms, Hank], [Jake Lacy, Joe], [John Goodman, Sam Cooper], [Marisa Tomei, Emma], [Olivia Wilde, Eleanor], [Steve Martin, Rags (voice)]];Jessie Nelson;[[Steven Rogers, Screenplay]];[]
20483;Catch That Kid;['Unknown', 'Action', 'Adventure'];2004;92;Athletic 12-year-old Maddy (Kristen Stewart) shares an enthusiasm for mountain climbing with her father, Tom (Sam Robards). Unfortunately, Tom suffers a spinal injury while scaling Mount Everest, and his family is unable to afford the surgery that can save him. Maddy decides to get the money for her father's operation by robbing a high-security bank. She relies on her climbing skills and help from her geeky friends (Max Thieriot, Corbin Bleu) to pull it off successfully.;[[Corbin Bleu, Austin], [James Le Gros, Ferrell], [Jennifer Beals, Molly Phillips], [John Carroll Lynch, Mr. Hartman], [Kristen Stewart, Madeline ""Maddy"" Rose Phillips], [Lennie Loftin, Flagler], [Max Thieriot, Gus], [Michael Des Barres, Brisbane], [Sam Robards, Tom Phillips], [Stark Sands, Brad]];Peter Merwin;[[Derek Haas, Screenplay], [Michael Brandt, Screenplay]];[[Andrew Lazar, Producer], [Damien Saccani, Executive Producer], [Gym Hinderer, Producer], [James Dodson, Executive Producer], [Jeffrey Graup, Producer], [Mikkel Bondesen, Executive Producer]]
11457;Life as a House;['Drama'];2001;125;When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.;[[Hayden Christensen, Sam Monroe], [Ian Somerhalder, Josh], [Jena Malone, Alyssa Beck], [Kevin Kline, George Monroe], [Kristin Scott Thomas, Robin Kimball], [Mary Steenburgen, Colleen Beck], [Sam Robards, David Dokos], [Sandra Nelson, Nurse], [Scott Bakula, Officer Kurt Walker]];Irwin Winkler;[[Mark Andrus, Screenplay]];[[Rob Cowan, Producer]]
321697;Steve Jobs;['Drama', 'Unknown'];2015;122;Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.;[[Adam Shapiro, Avie Tevanian], [Jeff Daniels, John Sculley], [John Ortiz, Joel Pforzheimer], [Kate Winslet, Joanna Hoffman], [Katherine Waterston, Chrisann Brennan], [Makenzie Moss, Lisa Jobs (5 Years Old)], [Michael Fassbender, Steve Jobs], [Michael Stuhlbarg, Andy Hertzfeld], [Sarah Snook, Andrea Cunningham], [Seth Rogen, Steve Wozniak]];Danny Boyle;[[Aaron Sorkin, Writer]];[[Bernard Bellew, Executive Producer], [Christian Colson, Producer], [Danny Boyle, Producer], [Guymon Casady, Producer], [Mark Gordon, Producer], [Scott Rudin, Producer]]
19840;I Love You, Beth Cooper;['Comedy', 'Romance'];2009;102;Nerdy teenager Denis Cooverman (Paul Rust) harbors a secret crush on Beth Cooper (Hayden Panettiere), the hottest girl in high school. During his graduation speech, Denis lets the cat out of the bag and declares his love for Beth, who, instead of dissing Denis, shows up at his house later that day and promises to show him the time of his life.;[[Andrea Savage, Dr. Gleason], [Anja Savcic, Victoria Smeltzer], [Hayden Panettiere, Beth Cooper], [Jack Carpenter, Rich Munsch], [Jared Keeso, Dustin], [Lauren London, Cammy], [Lauren Storm, Treece], [Marie Avgeropoulos, Valli Wooley], [Paul Rust, Denis Cooverman], [Shawn Roberts, Kevin]];Chris Columbus;[[Larry Doyle, Screenplay]];[[Chris Columbus, Producer], [Jennifer Blum, Executive Producer], [Mark Radcliffe, Producer], [Michael Barnathan, Producer], [Michael Flynn, Executive Producer]]
22327;Youth in Revolt;['Drama', 'Comedy', 'Romance'];2009;87;Nick Twisp (Michael Cera), a teen with a taste for the finer things in life like Sinatra and Fellini, falls hopelessly in love with the beautiful, free-spirited Sheeni Saunders (Portia Doubleday) while on a family vacation.  But family, geography and jealous ex-lovers conspire to keep these two apart. Nick abandons his dull, predictable life and develops a rebellious alter ego: Franáois.  With his ascot, his moustache and his cigarette, Franáois will stop at nothing to be with Sheeni, and leads Nick on a path of destruction with unpredictable consequences..;[[Adhir Kalyan, Vijay Joshi], [Ari Graynor, Lacey], [Erik Knudsen, Lefty], [Justin Long, Paul Saunders], [Michael Cera, Nick Twisp], [Portia Doubleday, Sheeni Saunders], [Ray Liotta, Lance Wescott], [Rooney Mara, Taggarty], [Steve Buscemi, George Twisp], [Zach Galifianakis, Jerry]];Miguel Arteta;[[Gustin Nash, Screenplay]];[[David Permut, Producer]]
38665;The Legend of the Lone Ranger;['Action', 'Adventure', 'Romance', 'Western'];1981;98;When the young Texas Ranger, John Reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, Butch Cavendich, he is rescued by an old childhood Comanche friend, Tonto. When he recovers from his wounds, he dedicates his life to fighting the evil that Cavendich represents. To this end, John Reid becomes the great masked western hero, The Lone Ranger. With the help of Tonto, the pair go to rescue President Grant when Cavendich takes him hostage.;[[Christopher Lloyd, "Maj. Bartholomew 'Butch' Cavendish"], [David Hayward, Ranger Collins], [Jason Robards, President Ulysses S. Grant], [John Bennett Perry, Ranger Captain Dan Reid], [John Hart, Lucas Striker], [Juanin Clay, Amy Striker], [Klinton Spilsbury, The Lone Ranger / John Reid], [Marc Gilpin, Young John Reid], [Matt Clark, Sheriff Wiatt], [Richard Farnsworth, Wild Bill Hickok]];William A. Fraker;[[Ben Roberts, Screenplay], [Ivan Goff, Screenplay]];[]
2575;The Tailor of Panama;['Drama', 'Thriller'];2001;109;A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.;[[Brendan Gleeson, Michelangelo "" Mickie "" Abraxas], [Catherine McCormack, Francesca Deane], [Daniel Radcliffe, Mark Pendel], [Geoffrey Rush, Harold "" Harry "" Pendel], [Harold Pinter, Uncle Benny], [Jamie Lee Curtis, Louisa Pendel], [Leonor Varela, Marta], [Lola Boorman, Sarah Pendel], [Mark Margolis, Rafi Domingo], [Pierce Brosnan, Andrew "" Andy "" Osnard]];John Boorman;[[Andrew Davies, Screenplay], [John Boorman, Screenplay], [John le CarrÇ, Screenplay]];[[John Boorman, Producer]]
11644;Blow Out;['Drama', 'Mystery', 'Thriller'];1981;108;Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.;[[Curt May, Donahue], [Deborah Everton, Hooker], [Dennis Franz, Manny Karp], [J. Patrick McNamara, Detective at Hospital], [John Aquino, Det. Mackey], [John Lithgow, Burke], [John McMartin, Lawrence Henry], [John Travolta, Jack Terry], [Nancy Allen, Sally Badina], [Peter Boyden, Sam]];Brian De Palma;[[Bill Mesce Jr., Screenplay], [Brian De Palma, Screenplay]];[[Fred C. Caruso, Executive Producer], [George Litto, Producer]]
146227;Getaway;['Action', 'Unknown'];2013;90;Former race car driver Brent Magna (Hawke) is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner (Gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.;[[Bruce Payne, Distinguished man], [Dejan Angelov, Henchman #3], [Dimo Alexiev, Henchman #1], [Ethan Hawke, Brent Magna], [Jon Voight, The Voice], [Paul Freeman, The Man (voice)], [Peewee Piemonte, Thug], [Rebecca Budig, Leanne], [Selena Gomez, The Kid], [Velislav Pavlov, Henchman #2]];Courtney Solomon;[[Gregg Maxwell Parker, Writer], [Sean Finegan, Writer]];[[Allan Zeman, Producer], [Christopher Milburn, Producer], [Courtney Solomon, Producer], [Moshe Diamant, Producer]]
68924;The Ice Storm;['Drama'];1997;112;In the weekend after thanksgiving 1973 the Hoods are skidding out of control. Benjamin Hood reels from drink to drink, trying not to think about his trouble at the office. His wife, Elena, is reading self help books and losing patience with her husband's lies. Their son, Paul, home for the holidays, escapes to the city to pursue an alluring rich girl from his prep school. Young, budding nymphomaniac, Wendy Hood roams the neighborhood, innocently exploring liquor cabinets and lingerie drawers of her friends' parents, looking for something new. Then an ice storm hits, the worst in a century.;[[Adam Hann-Byrd, Sandy Carver], [Christina Ricci, Wendy Hood], [David Krumholtz, Francis Davenport], [Elijah Wood, Mikey Carver], [Henry Czerny, George Clair], [Jamey Sheridan, Jim Carver], [Joan Allen, Elena Hood], [Kevin Kline, Ben Hood], [Sigourney Weaver, Janey Carver], [Tobey Maguire, Paul Hood]];Ang Lee;[[James Schamus, Writer], [Rick Moody, Writer]];[[Ang Lee, Producer], [James Schamus, Producer], [Ted Hope, Producer]]
253235;And So It Goes;['Comedy', 'Drama', 'Romance'];2014;94;A self-centered realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.;[[Alvin Crawford, Paramedic], [Andy Karl, Ted Westburg], [Diane Keaton, Leah], [Frances Sternhagen, Claire], [Frankie Valli, Club owner], [Meryl Williams, Rita], [Michael Douglas, Oren Little], [Mina Mirkhah, Paramedic], [Paloma Guzm†n, Selena], [Sterling Jerins, Sarah]];Rob Reiner;[[Mark Andrus, Screenplay]];[[Alan Greisman, Producer], [Mark Damon, Producer], [Rob Reiner, Producer]]
22102;Troop Beverly Hills;['Adventure', 'Comedy', 'Unknown'];1989;105;A Beverly Hills housewife in the middle of a divorce tries to find focus in her life by taking over her daughter's Wilderness Girls troop.;[[Ami Foster, Claire Sprantz], [Betty Thomas, Velda Plendor], [Carla Gugino, Chica Barnfell], [Craig T. Nelson, Freddy Nefler], [Jenny Lewis, Hannah Nefler], [Karen Kopins, Lisa], [Kellie Martin, Emily Coleman], [Mary Gross, Annie Herman], [Ramon Sison, Bong Bong the Dictator], [Shelley Long, Phyllis Nefler]];Jeff Kanew;[[Ava Ostern Fries, Story], [Margaret Oberman, Writer], [Pamela Norris, Writer]];[[Ava Ostern Fries, Producer], [Charles W. Fries, Executive Producer]]
